"country","transfusion_year","female_0 - 9","female_10 - 19","female_20 - 29","female_30 - 39","female_40 - 49","female_50 - 59","female_60 - 69","female_70 - 79","female_80 - 89","female_90+","male_0 - 9","male_10 - 19","male_20 - 29","male_30 - 39","male_40 - 49","male_50 - 59","male_60 - 69","male_70 - 79","male_80 - 89","male_90+"
"Scotland",1987,0.987706081217407,0.976868087147825,0.949006122713421,0.878921697091969,0.705279057294798,0.36108659538663,0.0440111177962981,0,0,0,0.971880467601381,0.951471368141922,0.920490405680134,0.819753369299988,0.586415638522464,0.245336604420252,0.0206352371814872,0,0,0
"Scotland",1988,0.989051073307085,0.978735087509551,0.95434174400279,0.88955090966437,0.735442690851963,0.410061473197778,0.0621296423910987,0,0,0,0.974588168822302,0.954089069506615,0.926473510590312,0.836838886987631,0.625836273898823,0.287067628078536,0.0309074553923933,0,0,0
"Scotland",1989,0.990282926747035,0.980382205997981,0.958333274325053,0.901020377776032,0.762311554733732,0.460667387578458,0.0841202597324154,0,0,0,0.976627128895319,0.957476291822276,0.931909468945914,0.851512235737339,0.661797687643519,0.331590782124686,0.0451317543774477,0,0,0
"Scotland",1990,0.991306889292565,0.981762869645749,0.961584960511877,0.910983969718627,0.7866365260683,0.50601811786441,0.114647411835407,0,0,0,0.979385712139108,0.960093328577128,0.936787609749582,0.86573679511193,0.695684429238785,0.375819632866011,0.0645988648800409,0,0,0
"Scotland",1991,0.992330849835403,0.983281240659329,0.965292309054347,0.919824219743945,0.812035161002842,0.550705775820057,0.146783599848157,0,0,0,0.98164087027389,0.964163052500319,0.942658122128903,0.877748983625334,0.730433847554379,0.421566318834307,0.0875122297695583,0,0,0
"Wales",1970,0.960199214835733,0.90479518951738,0.780126384195298,0.492938933133191,0.0964948108179652,0,0,0,0,0,0.929834791829827,0.861105150843272,0.691073712148774,0.348156720093025,0.0397302783295106,0,0,0,0,0
"Wales",1971,0.9638928074596,0.912327170173366,0.803231274522498,0.534300351789751,0.123484339306798,0,0,0,0,0,0.933045991152439,0.872437917935734,0.72257845156181,0.388201872462782,0.0551856456545858,0,0,0,0,0
"Wales",1972,0.966792345690365,0.920600906053157,0.821149756918325,0.572509630877277,0.15591701934759,0,0,0,0,0,0.937498157214318,0.884394160777698,0.746148935535606,0.428315407373413,0.0760074079251799,0,0,0,0,0
"Wales",1973,0.969889122536668,0.927089944950766,0.837481134504824,0.608069900768752,0.192455185410395,0,0,0,0,0,0.940935606024764,0.895023793378079,0.769341684647091,0.467796906970773,0.0997027409688349,0,0,0,0,0
"Wales",1974,0.971937083992988,0.93434149196419,0.846938484282298,0.638980805588352,0.233559266922389,0.0120320524165899,0,0,0,0,0.945828254660771,0.903068024873045,0.784164585542559,0.507861453219062,0.130623203263575,0.00406141814399735,0,0,0,0
"Wales",1975,0.974224368730876,0.940164600556291,0.860728522585908,0.669019786735615,0.278009284509908,0.0193111203843398,0,0,0,0,0.949257876675495,0.909659611445609,0.799723711596403,0.544427350987181,0.16251296409728,0.00624843589123083,0,0,0,0
"Wales",1976,0.975829790726179,0.945682482969597,0.872849906959806,0.69849653427785,0.325811461668777,0.0291949696401701,0,0,0,0,0.952383042969948,0.916897796150807,0.815062241214413,0.58019158660456,0.1990948846778,0.0093460402824932,0,0,0,0
"Wales",1977,0.977328278953242,0.950410210712367,0.883971508401505,0.726335297591649,0.373337585121473,0.041067663895605,0,0,0,0,0.954177166354344,0.923809619920858,0.829973437488387,0.615313327525691,0.240043667009931,0.0143717449495714,0,0,0,0
"Wales",1978,0.978576230291204,0.954412683444158,0.892816691632179,0.751233683961057,0.422215951412666,0.057702979959599,0,0,0,0,0.955043909281206,0.929872901470188,0.845208135600239,0.649710949196757,0.28238924059653,0.0234478277468589,0,0,0,0
"Wales",1979,0.980370361920493,0.958542674411716,0.901607068903532,0.772273293705214,0.468337644586944,0.0802780760608514,0,0,0,0,0.958085530187005,0.933667114481164,0.858552263882556,0.679250445115399,0.327550734798487,0.0336931294633175,0,0,0,0
"Wales",1980,0.982011478574709,0.963190575462687,0.90925622121818,0.790052510378571,0.510614854803405,0.106796143667179,0,0,0,0,0.95976475377061,0.937600121002772,0.868415431947287,0.704006983933423,0.369009580575972,0.0475021705063955,0,0,0,0
"Wales",1981,0.983713986357552,0.966773817209227,0.916562978471198,0.812686864502553,0.552860300654849,0.136304194929956,0,0,0,0,0.962700185125112,0.94065736017915,0.879621679980285,0.735484598914791,0.410298674559131,0.0658311949591866,0,0,0,0
"Wales",1982,0.984752173790512,0.969663575958786,0.924520804673275,0.830269190036925,0.591940567716014,0.171531509035702,0,0,0,0,0.965954213159828,0.945024787402497,0.891816512565545,0.759405952493684,0.451414733476786,0.0903381459022333,0,0,0,0
"Wales",1983,0.986316970642697,0.972806551235943,0.931060762130819,0.846310744326173,0.628568977615603,0.211022517541667,0,0,0,0,0.968818863949222,0.948491764823923,0.902591377711953,0.782512002084028,0.49156997634204,0.117716592414795,0,0,0,0
"Wales",1984,0.987034689649074,0.974983552508879,0.938183802446259,0.856111129349544,0.659619155338774,0.255922630037727,0.015210704465352,0,0,0,0.971559655565788,0.953236820268554,0.911138551963262,0.797763725460301,0.533136407338522,0.152966914691562,0.0062544989134127,0,0,0
"Wales",1985,0.98865369704783,0.97718708880414,0.944315189588267,0.869757059871015,0.690050040587985,0.304088188279536,0.0244297269307154,0,0,0,0.973818614095518,0.95687428654391,0.917916899390439,0.813185414934003,0.570849788897489,0.188878887247831,0.00951182470346117,0,0,0
"Wales",1986,0.989423567135707,0.978926634598671,0.949751982267143,0.882185672366191,0.719708793904491,0.355942697942164,0.0367873618705322,0,0,0,0.976282727529822,0.960507892482315,0.925212347488199,0.828660842439966,0.607891396308013,0.230809428851338,0.0142155172314803,0,0,0
"Wales",1987,0.990665568743469,0.980378887887307,0.954602236164763,0.893597119519392,0.747474777782264,0.406094128427497,0.0518206538140006,0,0,0,0.978598147174264,0.962756614032135,0.932499456935258,0.843751766385,0.644029490023887,0.277232169394702,0.0217924700001668,0,0,0
"Wales",1988,0.991827671030492,0.981939142883624,0.958547524430251,0.902764587529851,0.772722656261996,0.457218654604439,0.0726722559505995,0,0,0,0.980351873572114,0.96391292257137,0.939240063191545,0.859506952878186,0.679295756313504,0.324809676307019,0.0353873431400178,0,0,0
"Wales",1989,0.992926639793149,0.983590858182103,0.962838939643623,0.912231947892805,0.794640741608767,0.506678999705725,0.10085839934383,0,0,0,0.9828873211084,0.96677671014588,0.943840379104126,0.872790053657175,0.709573318864999,0.374563284372242,0.05022936152831,0,0,0
"Wales",1990,0.993437248855267,0.985374359202357,0.967558008701336,0.919961161260788,0.813815070892831,0.55196024650323,0.133744931741973,0,0,0,0.98434312384578,0.968629164950245,0.947823780177681,0.883279150062317,0.734737230665094,0.420070081899626,0.0702109429088045,0,0,0
"Wales",1991,0.99396913327359,0.987013558690212,0.971272192936861,0.927651024865393,0.8366706692452,0.597003504339731,0.169575225879666,0,0,0,0.985618322225232,0.971862141510278,0.951320965001081,0.8945679030867,0.766318830849785,0.46554559606519,0.0960984358342545,0,0,0
