"country","transfusion_year","female_0 - 9","female_10 - 19","female_20 - 29","female_30 - 39","female_40 - 49","female_50 - 59","female_60 - 69","female_70 - 79","female_80 - 89","female_90+","male_0 - 9","male_10 - 19","male_20 - 29","male_30 - 39","male_40 - 49","male_50 - 59","male_60 - 69","male_70 - 79","male_80 - 89","male_90+"
"Scotland",1988,0.96793659884373,0.950482617153895,0.933163515137634,0.859967185795165,0.63134549384907,0.349397398407286,0.0526131506948624,0,0,0,0.916081555210681,0.877715064821958,0.884092399540834,0.794007597067983,0.483716103290589,0.221234706823868,0.0239903560559531,0,0,0
"Scotland",1989,0.968587974676651,0.951639293013812,0.93640360452244,0.87159755325124,0.65748410825424,0.395327748045374,0.0714229966206289,0,0,0,0.919919447412635,0.880803286914546,0.888820455883318,0.807836967510579,0.516400339359135,0.257937772456967,0.0354271361142571,0,0,0
"Scotland",1990,0.968538137758988,0.950755047944528,0.939233089332725,0.881607385458981,0.680960887423342,0.435937280991089,0.0977711718034944,0,0,0,0.924807597549449,0.883103877615654,0.893854603493884,0.822527380777824,0.551017766170948,0.295103280330059,0.051094492230004,0,0,0
"Scotland",1991,0.970002162978966,0.951985114019688,0.942478108661442,0.891229287454823,0.708948059443172,0.475797552061628,0.12537611207998,0,0,0,0.930354668546552,0.890771713318368,0.900389353070756,0.834267572564477,0.587484529839298,0.333912475879344,0.0695344827135018,0,0,0
"Wales",1970,0.940626313095213,0.880400013641081,0.760391334972808,0.475009935067748,0.0794974131006783,0,0,0,0,0,0.879921783345864,0.822888475377912,0.666054909063368,0.327700371449853,0.0280857885272095,0,0,0,0,0
"Wales",1971,0.945485186932752,0.889268521114873,0.784265397875552,0.514895490535753,0.102159964810597,0,0,0,0,0,0.884463636740056,0.834749053812358,0.697209690728806,0.366642507669981,0.0392266758038725,0,0,0,0,0
"Wales",1972,0.948134795505523,0.899409257786841,0.803433894192625,0.552306860505087,0.129842615405087,0,0,0,0,0,0.889237956611829,0.844808117515843,0.720096042529714,0.405348309994128,0.0544815336186996,0,0,0,0,0
"Wales",1973,0.951310320309672,0.907013017637893,0.820137930481463,0.586707553138197,0.161163685479242,0,0,0,0,0,0.892130143958252,0.855118965946153,0.743237642483733,0.444527145328018,0.0724052431878044,0,0,0,0,0
"Wales",1974,0.952153649043094,0.914445375135985,0.829258511573213,0.61762811478286,0.19618090864532,0.0100242930062673,0,0,0,0,0.897188252815279,0.861414477793118,0.757735374805165,0.482417053176627,0.0963925252170665,0.00288679024963113,0,0,0,0
"Wales",1975,0.954721668431459,0.918663342445038,0.843470995629368,0.647475474605873,0.234482287762986,0.0160771841110789,0,0,0,0,0.9003175092899,0.866416275570255,0.773659330387552,0.518540574406518,0.12167760224412,0.00448230278224671,0,0,0,0
